gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C	Control_Mean	Treat1_Mean	Treat2_Mean	Treat3_Mean	fc_treat1	fc_treat2	fc_treat3
C2_03230C_A	1999.000005	2286.999999	2213.000006	2566.999999	2275	2310.999993	1612.000002	1549.000001	1882.999994	1890.000001	1775.000001	1423.000003	2166.33333	2384.333341	1681.333334	1695.999995	0.1383307	-0.36564947	-0.35311908
C2_03240C_A	2777.999992	3751.999993	3519.000003	5125.000003	6192.000017	4665.999994	5798.000008	6072.000019	4648.999998	6317.999992	5111.000014	4558.000002	3349.666664	5327.666683	5506.333323	5329.000008	0.66948629	0.71707441	0.6698473
C2_03250W_A	1422	1009	1195.999997	745.9999999	594.0000001	650.9999999	1311	1305.999999	1612.000002	2695.000004	1866.999997	1874.000003	1209.000001	663.6666667	1409.666662	2145.333333	-0.865283525	0.22153981	0.82738758
C2_03260W_A	2409.999998	1321.999999	1828.000006	1154.000001	787.9999998	860.0000002	808.0000001	849.0000003	1157.000001	1801.000005	1615.999997	1662.999996	1853.333337	934.0000002	938.0000003	1693.333332	-0.98862793	-0.982462557	-0.13025639
C2_03270W_A	132749.0002	69333.9998	76359.99988	181490.9997	125969.0004	124179.9999	11870.99999	12575	18754.00004	119449	82530.99996	100922.0002	92814.33348	143880.0001	14399.99999	100967.3335	0.63244654	-2.68827881	0.12146908
C2_03280W_A	4976.999994	4753.000012	5024.999997	5555.999985	4863.000013	3981.000011	9266.000019	10021.99998	8117.999974	11888.99998	9535.999997	9234.000019	4918.333335	4799.999998	9135.333358	10219.66666	-0.03513511	0.89328786	1.05510672
C2_03290W_A	392.9999999	178	240.0000001	104	105	102	269.0000001	245.9999999	372.9999999	347.0000001	296.0000001	390.0000001	270.3333332	103.6666667	296.0000001	344.3333333	-1.382787333	0.130857763	0.349066435
C2_03300W_A	2729.000001	2411.000007	2607.999992	2295.000003	1755.000006	1512.999998	2284.000007	2463.999999	2534.999997	1168.000001	806.0000003	730.0000001	2582.66667	1854.333334	2427.666668	901.3333336	-0.47796085	-0.08929111	-1.518728804
C2_03310C_A	849.0000003	719.9999998	990.9999999	727.9999999	1178.999998	1085.000002	2822.999993	2929.000004	2349.000003	2679.000008	1984.999997	1863.000001	853.3333332	997.3333332	2700.333331	2175.666662	0.224966365	1.661956196	1.350276226
C2_03320W_A	697.9999999	448	685.0000001	1311.999996	4372.000013	3391.999989	8487.999995	9460.999968	4588.999996	4255.00001	3493.000006	2918.000004	610.3333333	3025.333327	7512.666684	3555.333328	2.309424815	3.621655805	2.542315535
C2_03330C_A	3300.999993	3148.999995	3342.000004	4386.999997	4416.00001	4417.99999	5707.000009	6039.999982	6782.000005	8385.000009	6429.99999	7103	3263.999996	4406.999996	6176.33333	7306.000008	0.43315584	0.92010956	1.1624407
C2_03340W_A	1370.000002	1011	1218.999999	825.9999998	1018	843	1688.999997	1738.000004	1431.000003	2859.999997	2203	2317.999998	1200	895.6666665	1619.333329	2460.333326	-0.422000585	0.43236558	1.03581938
C2_03350W_A	3.000000001	5	6.000000001	14	203	112	416	449.0000001	147	87.00000001	98.99999999	135	4.666666666	109.6666667	337.3333333	107	4.554588852	6.175638653	4.519074565
C2_03360W_A	2279.000001	2068	2268.999994	4614.000004	4862.000007	4112.000002	7165.000004	7497.999999	5943.999998	13372	10990.99997	10190.99997	2205.333336	4529.333327	6869.000004	11518.00003	1.03830198	1.63910335	2.38482159
C2_03370W_A	367	323.0000001	294.9999999	154	518.0000001	325.9999999	1277	1245.000003	437.0000002	154	168	225	328.3333332	332.6666668	986.333333	182.3333333	0.018916092	1.586914067	-0.848582891
C2_03380W_A	7146.999985	5258.999995	6398.999995	4331.000009	3624	2105.999999	6299.999986	7109.999978	4608.999993	5690.000011	5525.000003	3580.999992	6268.333354	3353.666676	6006.333346	4931.999985	-0.9023426	-0.06159736	-0.34590911
C2_03390C_A	2277.000006	1634.000002	2083.999997	70889.00009	151014.0003	111980.9998	49489.99994	52768.99987	30709.99996	112728.0001	90396.99973	128080.0002	1998.333337	111294.6664	44322.99991	110401.667	5.79944339	4.47118637	5.78782089
C2_03400C_A	1654.000001	754.9999999	1102.000001	1042.999998	1193.000002	1125.000003	1390.999996	1457.999996	1790.999998	1656.000003	1415.000002	1337.999999	1170.333333	1120.333336	1546.666667	1469.666666	-0.06299145	0.40224281	0.32856948
C2_03410W_A	3309.999996	3102.999997	3293.000008	3695.999996	2983.999999	2670.000006	3128.000006	3258.000003	3267.000001	3139.999992	2714.999995	2561.999999	3235.333324	3116.666669	3217.66666	2805.666664	-0.05391049	-0.00789948	-0.20557074
C2_03420C_A	753.0000002	621.9999999	752.0000002	808.9999998	1022	840.9999999	1896.000001	2003.000006	1581.999995	1231.999999	1113.000002	1122	708.9999999	890.6666668	1827.000002	1155.666666	0.329099975	1.365619103	0.704867803
C2_03430W_A	651.9999999	582	669.0000002	726	704.9999999	690.0000002	951.0000001	1019	1042.999998	1215.000001	890.0000001	1103.000003	634.3333331	707.0000001	1004.333333	1069.333336	0.15646906	0.662925111	0.753398585
C2_03440W_A	1198.999997	1037.000001	951.0000001	1039.000001	1036.000002	748.0000001	975.0000002	1107.000002	907.9999998	2439.999996	1685.000005	1631.000004	1062.333331	941.0000002	996.6666664	1918.666672	-0.174969887	-0.092053532	0.85286758
C2_03450W_A	700.0000001	871.0000002	1011	649	552.0000001	537	1562.000002	1539.000004	1542	892.9999999	997.9999998	838.9999997	860.6666669	579.3333333	1547.666672	909.9999999	-0.571060919	0.846568285	0.08041195
C2_03460C_A	1705.999998	1449	1742.000002	2236.999998	4346.000002	3386.000005	5468.000009	5815.999984	4083.999998	4189.000003	3948.999993	4291.999998	1632.333333	3323.000005	5122.666656	4143.333347	1.0255506	1.64995932	1.3438562
C2_03470C_A	9939.000008	10294.00002	11755.00001	7355.999978	7467.999988	6570.000022	4149.999997	4104.000012	5599.999993	5143.000006	4531.000014	4403.999989	10662.66665	7131.33331	4618.000007	4692.666667	-0.58032455	-1.20722821	-1.1840884
C2_03480C_A	53.00000002	61.99999998	94.99999998	27	37.00000001	32	51	46	43.00000001	47.00000001	55.00000002	51	70	32	46.66666666	51	-1.129283017	-0.584962501	-0.456857675
C2_03490C_A	628	664.9999998	748.0000001	400.9999999	397	296.0000001	640	672.0000001	564.9999999	914.9999999	749.9999998	535.9999998	680.3333332	364.6666666	625.6666666	733.6666666	-0.899663444	-0.120847532	0.108882963
C2_03500W_A	1158.000002	1470.999999	1537	1144.999998	1870.999996	1521.999996	3379.000011	3520.999995	2817.000003	2790.000006	2437.999999	2398.999996	1388.666663	1512.666664	3238.999994	2542.333327	0.12339377	1.22184813	0.87245286
C2_03520C_A	7445.999996	7762.000012	9136.000029	2418.000001	5144.999994	3271.999993	6425.000005	6720.000011	5341.000004	11541.00004	7601.000005	9493.999971	8114.666679	3611.666661	6162.000013	9545.333309	-1.16786709	-0.39713315	0.23426374
C2_03530W_A	1809.999998	1601.999997	1860.000005	1056	771	738.9999999	2035.000001	2079.999996	2021.000005	2769.000003	2428.999992	2209.999993	1757.333328	855.3333331	2045.333338	2469.333329	-1.038829196	0.21894812	0.49073373
C2_03540W_A	1409.000004	1161.000003	1327.000004	213.9999999	363	296.0000001	1388.999996	1485.999999	1124	449.9999999	503.9999998	406.9999999	1299.000004	291	1333.000005	453.6666667	-2.158310377	0.03727535	-1.517696869
C2_03550C_A	1271.000004	1187.999999	1482.999997	1835.000003	1378.999999	1242.999999	1982.000004	2133.999999	2174.000007	1390.999996	1315.999997	1029.000002	1314	1485.666672	2096.666665	1245.333334	0.17714519	0.67413224	-0.07743332
C2_03560C_A	697.9999999	2250.999998	2300.000007	2399.999999	2026.000002	1975.999998	1746.999996	1874.000003	2382.000004	934.0000002	935.0000001	810.9999999	1749.666665	2133.999999	2000.999997	893.3333336	0.28648008	0.19364107	-0.969809595
C2_03570C_A	82.99999998	122	152	142	182	146	133	134	141	280	192	193	119	156.6666667	136	221.6666667	0.396736683	0.192645078	0.897430267
C2_03580W_A	6.000000001	6.000000001	8.999999997	13	8	6.000000001	20	13	14	8.999999997	12	7	7	8.999999997	15.66666667	9.333333331	0.362570079	1.162271429	0.415037499
C2_03590C_A	1146.000001	679.9999999	978	474.9999999	915.9999999	638.0000001	609.9999998	673.0000002	525.0000002	1411.999997	848.0000003	883.9999998	934.6666665	676.3333333	602.6666668	1047.999999	-0.466717484	-0.633091671	0.165114867
C2_03600W_A	471.0000001	269.0000001	487	267.9999999	363.9999999	287.0000001	582.9999999	616.0000001	560	673.0000002	500.9999999	512	409	306.3333332	586.3333334	561.9999999	-0.416998483	0.519620234	0.458469287
C2_03610W_A	67.99999999	64	88.00000002	62.99999998	80.00000001	75.99999998	259.0000001	235.0000001	194	92	90.99999999	106	73.33333334	73.00000001	229.3333333	96.33333335	-0.006572654	1.644905041	0.393565969
C2_03620W_A	582	346.0000001	439.0000001	437.0000002	561.9999999	558.0000001	1654.999998	1775.000001	1497.000004	728.9999998	682	705.9999999	455.6666667	518.9999999	1642.333338	705.6666665	0.187755701	1.849696233	0.631008026
C2_03630W_A	7	2	8	1	7	2	12	11	18.99999999	2	2	3.000000001	5.666666669	3.333333333	14	2.333333333	-0.765534747	1.304854581	-1.28010792
C2_03640W_A	219.0000001	254	244.0000001	267.9999999	230.9999999	247.9999999	277	292	395	30.00000001	40	42.00000001	239	249	321.3333332	37.33333332	0.059135124	0.427060027	-2.678474387
C2_03670W_A	78.00000001	23	30.99999999	23	33.99999999	41.00000001	48.00000001	60.00000002	119	69.00000001	84.99999999	71.00000002	44.00000001	32.66666668	75.66666669	74.99999997	-0.429684275	0.782154368	0.769387071
C2_03680W_A	443.0000001	270.9999999	409	213.9999999	225	230	533.0000001	546	436.0000001	437.0000002	367	414.9999999	374.3333334	223	505.0000001	406.3333334	-0.747279812	0.431959866	0.118340198
C2_03690C_A	86.00000002	148	146	518.9999999	642.9999999	726	934.0000002	953.0000001	805	1512.999998	1238.999998	1404	126.6666667	629.3333335	897.3333334	1385.333335	2.312787441	2.824607086	3.451124332
C2_03700W_A	385.9999999	346.0000001	400.9999999	492.9999999	250.0000001	287.9999999	681	648.0000001	678.9999999	654.9999998	628	568.9999999	377.6666666	343.6666668	669.3333332	617.3333331	-0.136103528	0.825611408	0.708936237
C2_03710W_A	2	8	7	4	16	23	35	23	16	194	94.00000002	96.99999999	5.666666669	14.33333333	24.66666667	128.3333333	1.338801913	2.121990524	4.501251793
C2_03720W_A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
C2_03750W_A	2789.000002	1928.000005	3208.000008	2754.999993	2738.999999	3170.000011	9911.999985	9806.000025	8306.000021	6570.000022	6467.000022	6943.000019	2641.666668	2888.000006	9341.33332	6659.999991	0.12862231	1.82218005	1.33407374
C2_03760C_A	4114.000004	1675.999996	2041.999999	1005	1688.000002	1075.999998	2058.000004	2144.999996	1670.000003	2286.999999	1753.999997	1949.000006	2610.666669	1256.333334	1957.666664	1996.666671	-1.05519897	-0.41528313	-0.38682476
C2_03770C_A	1343.000001	1037.000001	1406.000001	1232.999996	1104.000002	1047.999999	1766.999994	1823.000005	2105.999999	1903.999996	1671.999998	1657.999998	1261.999996	1128.333335	1898.666666	1744.666669	-0.16151857	0.58927474	0.46723952
C2_03780C_A	1086.000002	924.9999997	1163.999998	816.9999999	627.0000001	599.0000001	1267.000001	1427.000001	1382	1339.000004	1191.000002	968.9999997	1058.333336	681	1358.666671	1166.333335	-0.636067392	0.36039746	0.14018607
C2_03790C_A	1509.999996	775.9999999	917.9999997	963.0000001	1205.999998	1314.999996	9972.000017	10555.00001	12642	8293.000017	7658.999983	10108.00001	1067.999999	1161.333335	11056.33336	8686.66665	0.12087048	3.37188947	3.02389103
C2_03800C_A	1653.000001	1574.999996	1693.000002	1497.000004	860.9999998	852.9999998	2193.999999	2286.999999	2014.999995	2445	2014.000003	2245.000001	1640.333333	1070.333334	2165.333339	2234.666662	-0.61592885	0.40060012	0.44607063
C2_03810C_A	35820.99994	40365.99994	39928.00004	26347.00003	14193.00004	12043.99998	1778.000001	1945.999994	9504.99999	5885	3638.000006	6350.000015	38705.00004	17528.00001	4409.666669	5290.999991	-1.14285856	-3.13377844	-2.87090763
C2_03820C_A	32688.99992	39334.00012	40714.99995	33274.00004	20763.99997	15882	3687.999999	3964.000008	10761.99999	6297.999991	4212.999998	5198.000006	37579.33326	23306.66661	6137.999998	5236.33332	-0.68919679	-2.61409892	-2.84331063
C2_03830W_A	1289.000001	1213.000004	1406.999997	1244	495.9999999	558.0000001	1160	1209.999998	1518.999995	445	548	443.9999999	1303.000001	766	1296.333334	479.0000001	-0.766420788	-0.00740035	-1.443739524
C2_03840C_A	500.0000001	314	453.9999999	151	205.0000001	216.9999999	472.9999999	489	796.0000003	400.9999999	385.9999999	329.0000001	422.6666668	191	585.9999998	372	-1.145947702	0.471380324	-0.184217719
C2_03870W_A	870.0000002	897.0000001	878.9999999	761.9999997	503.9999998	623	1120.000002	1122	1456	923.0000002	911.0000001	718.0000001	882.0000003	629.6666668	1232.666668	850.6666666	-0.48619036	0.482932164	-0.052184733
C2_03880C_A	254	303.9999999	284.0000001	245	136	140	146	184	369	189	168	143	280.6666668	173.6666667	233.0000001	166.6666667	-0.692536861	-0.268527778	-0.751892139
C2_03890W_A	273	303.9999999	286	341	319.0000001	380.9999999	515.9999998	471.0000001	400.0000001	564.9999999	487	518.0000001	287.6666668	347.0000001	462.3333331	523.3333333	0.270537604	0.684535322	0.863332094
C2_03900C_A	3314.999989	2559.999991	3013.000005	2292.000002	2495	2072.000003	2061.000001	2112.000001	2012	3086.000007	2710.000007	2375.999999	2962.666665	2286.333334	2061.666668	2724.000004	-0.37386056	-0.52308522	-0.12116961
C2_03910C_A	1214.000003	973.9999999	1290	1274.999998	1932.999997	1936.000004	3353.999992	3271.999993	2516.999998	1662.999996	2065.000005	1802.999998	1159.333336	1714.666671	3047.666659	1843.666672	0.56463271	1.39440968	0.66928241
C2_03920C_A	402	564.9999999	563.9999998	1010	1120.999998	1067.999999	1756.000001	1784	1183.000001	1261.999996	1320.999999	1142.000004	510.3333334	1066.333336	1574.333334	1241.666667	1.063146713	1.625229253	1.282766143
C2_03930C_A	911.9999999	961.0000002	1003	1780.999999	2658.999997	2445	2874.999999	2731.000002	2023.999993	3108.999997	2653	2635.000006	958.6666669	2295.000003	2543.333332	2798.999997	1.25939298	1.40761938	1.54581031
C2_03940C_A	325.9999999	525.0000002	488.0000001	588.0000001	274.9999999	304.9999999	848.0000003	805	556.9999999	624.0000001	624.0000001	563.9999998	446.3333331	389.3333333	736.6666669	603.9999999	-0.197115686	0.72289041	0.436426995
C2_03950W_A	822.0000002	2374.000001	2436.000004	2062.000004	711.0000002	724	1028.000001	1053.999999	1214.000003	372	490	408	1877.333336	1165.666667	1098.666669	423.3333334	-0.68752954	-0.77293109	-2.148818839
C2_03960W_A	18397.99997	21302.00003	20757.00005	13297.99998	5973.99999	5614.000006	994.0000003	1228.000004	6183.999983	2775.000007	1619	2837.999992	20152.33333	8295.333338	2801.999999	2410.666664	-1.28057503	-2.84641803	-3.06344281
C2_03970W_A	515.9999998	443.9999999	659	235.9999999	260	203	563	579	524.0000002	751.0000003	644.9999999	554.9999999	539.6666668	233.0000001	555.3333335	650.3333334	-1.211738625	0.041285415	0.269110792
C2_03980C_A	901.9999998	1168.000001	1155.000003	1739.999999	1484.000003	1637.999998	1884.000001	1893.000006	2112.999997	1681.000001	1569.999996	1500.999998	1074.999997	1620.66667	1963.333336	1584	0.59225074	0.86896848	0.55923568
C2_03990W_A	1158.000002	1837.999998	1620.000003	2852.000007	1979.999993	1979.999993	1980.999993	2072.999998	2350.999994	2125.999998	1589.000001	1456.999998	1538.666669	2270.666668	2134.999993	1724.000001	0.56143521	0.47255534	0.16407905
C2_04000C_A	2	2	1	4	16	8	23	28	13	4	10	13	1.666666666	9.333333331	21.33333333	8.999999997	2.485426827	3.678071905	2.432959407
C2_04010C_A	890.0000001	220.9999999	673.9999999	38613.00008	113834.9996	115009.0002	70732.99994	72460.00023	39101.99999	153831.0001	143183.0003	251633.0002	594.9999999	89152.33354	60765.0002	182882.3333	7.227239082	6.674207112	8.263810332
C2_04020C_A	2807.000003	1706.999996	2356.999995	2975.999998	4907.999988	4261.000011	4998.999994	5079.000005	5239.000012	7145.00002	6571.000015	6981.999992	2290.333338	4048.333337	5105.66668	6899.333338	0.8217705	1.15654177	1.59089938
C2_04030C_A	2955.00001	3541.000004	4171.000009	3474.000003	3469.000011	3306.000002	2757.999997	2937.999999	3697.000005	2875.999999	2771.999996	2666.000009	3555.666675	3416.333331	3130.999993	2771.33333	-0.05767134	-0.18349658	-0.35953984
C2_04040C_A	972.0000003	689.0000001	1029.999999	797	918.9999998	917.0000003	1947.999997	2098.999998	1737.000002	1144.999998	1017	1060	897.0000001	877.6666665	1928.000005	1074.000001	-0.03143487	1.103925165	0.259814105
C2_04050C_A	2218	1828.000006	2297.999996	2818.000007	3084	2664.000005	6407.000021	6481.000006	3101.999998	6537.999992	6164.000015	4634.999989	2114.666674	2855.333331	5330.000009	5778.999982	0.4332289	1.33370526	1.45038959
C2_04060C_A	1277.999999	730.0000001	1108.000003	392	359	362	753.0000002	860.9999998	775.9999999	953.0000001	891.0000003	989.0000002	1038.666669	371.0000001	796.6666666	944.3333336	-1.485241643	-0.382684618	-0.137364634
C2_04070C_A	1	1	1	1	21	32.99999999	113	108	109	12	22.00000001	51.99999999	1	18.33333334	110	28.66666667	4.196397213	6.781359714	4.841302254
C2_04080W_A	1320.999999	2005.999999	2121.000007	15630.00002	32694.00008	29407.99997	12145.99997	12343.00002	6832.999993	6694.999999	7355.00002	12671.00003	1816.000003	25910.66675	10440.66671	8907.000008	3.83471003	2.52337773	2.29417539
C2_04090W_A	10	5	6.000000001	13	107	60.00000002	171	209	80.00000001	25	22.00000001	32.99999999	7	60.00000002	153.3333333	26.66666666	3.099535674	4.453172628	1.929610672
C2_04100W_A	468.0000001	404.0000001	538.0000002	503.9999998	518.0000001	520.9999999	1012	993.0000003	1052.000001	1872.999994	1438	1683.999996	470.0000001	514.3333334	1019	1664.999998	0.130042899	1.116421389	1.824789513
C2_04110W_A	141	82.99999998	105	120	180	134	513.9999999	543.9999999	1064.000003	78.99999999	101	123	109.6666667	144.6666667	707.3333332	101	0.399607459	2.689265167	-0.11876979
C2_04120C_A	589.9999999	924.9999997	969.9999999	1282.000003	480.0000001	522.0000002	1235.000003	1293	1190.000001	443.9999999	437.0000002	563	828.3333335	761.3333335	1239.33333	481.3333333	-0.121683201	0.581280914	-0.78317511
C2_04130W_A	1432.999996	1120.000002	1290	1154.000001	1007	949.9999999	1363.000003	1335.999998	1230	1624.000003	1201.000004	1256.000001	1281	1037.000001	1309.666665	1360.333329	-0.30485458	0.03192919	0.08668973
C2_04140W_A	4748.999997	3811.99999	4398.000003	3673.999997	3604.00001	2940.000001	6222.000002	6642.000011	6152.000009	9317.000013	7318.999999	7243.999995	4319.666656	3406.000001	6338.666679	7960.000025	-0.34284155	0.55325942	0.88184845
C2_04150C_A	1549.000001	1177.999997	1467.000004	1193.999999	1216.999998	1284.999996	1367.999995	1355.000004	1758.000006	2193.999999	1780.000005	1748.000001	1398.000004	1231.999999	1493.666666	1907.333331	-0.18236211	0.09549386	0.44819263
C2_04160W_A	730.0000001	882.0000003	923.0000002	1122	1299.000004	1146.000001	1282.000003	1357.999996	1402.999996	913	854.0000002	740.0000002	844.9999999	1189	1347.666669	835.6666666	0.492725469	0.673440459	-0.016023751
