SC5314	wt_no_dox_no_HS_Mean	wt_dox_no_HS_Mean	wt_dox_10_HS_Mean	wt_dox_30_HS_Mean	wt_dox_60_HS_Mean	tet90_no_dox_no_HS_Mean	tet90_dox_no_HS_Mean	tet90_dox_10_HS_Mean	tet90_dox_30_HS_Mean	tet90_dox_60_HS_Mean
C7_00200W_A	9.448460501	9.405850578	9.886712714	9.960001932	9.62388149	9.846012672	9.94349161	9.990103964	9.487170104	9.588089957
C7_00190W_A	10.88085896	11.23541594	9.472352377	9.520946008	9.463524373	11.76210516	12.58848041	9.543676312	10.50581155	10.23082104
C7_00180W_A	3.938599455	3.969626351	5.798741792	8.767080925	9.692906046	8.22881869	8.591210649	7.2159374	8.513069582	10.08834658
C7_00170W_A	8.475733431	9.420662048	7.815916935	9.839203788	10.3582849	9.670066069	11.33147682	8.784634846	10.3779335	11.24178458
C7_00160C_A	10.90914305	10.20620039	9.255815423	9.698125852	9.564784619	11.29462075	10.03846179	9.233619677	9.103287808	10.33390074
C7_00150W_A	12.08757334	11.99929539	11.78626963	12.52078235	13.12810176	12.72102796	12.87722022	12.4541279	12.90958062	13.13992434
C7_00140C_A	10.32680397	10.42801115	10.21755386	11.20579325	11.40567333	11.01657618	11.17596531	11.18941277	11.07659294	11.62935662
CR_06550C_A	6.639039174	6.938599456	8.220781371	8.303780748	10.03571554	7.434628228	9.001877287	8.36486421	9.057991723	10.02190534
C7_00130W_A	8.733580309	8.873444113	9.283860054	10.55682534	10.38514339	9.451211112	9.284631343	10.61562964	9.1632303490000009	10.98061564
C7_00120W_A	9.552028611	9.964340868	9.01402047	10.50183718	10.3064415	10.3226793	10.49552196	10.57648435	10.27999741	10.82998694
C7_00110W_A	5.672425342	6.05166212	6.832890014	9.290786851	8.345774837	6.732450113	7.994353437	8.660590206	8.013089999	9.254241287
C7_00100W_A	8.345774837	9.142957954	8.956134115	9.95806932	9.83447105	8.958069319	9.731884683	9.959035949	9.435323	10.08878824
C7_00090C_A	9.820178962	10.24792751	9.333900736	9.70678378	9.209453366	10.15650449	10.28848161	8.933690655	9.533329732	9.499845887
C7_00080C_A	9.117210185	8.647458426	10.49685378	10.70130646	10.78572491	9.911391988	9.785179979	10.11026579	10.50250034	10.55586727
C7_00070C_A	11.82548885	11.93872196	11.74259014	11.5199638	11.93184554	12.33222308	12.10405267	11.71453174	11.78422586	11.94080298
C7_00060C_A	9.82336724	9.745394216	9.2135093	9.916377117	8.341333494	9.808427957	10.02652344	9.631177056	9.395177077	8.779172154
C7_00050C_A	11.14210706	11.08037342	11.78885425	12.46071185	12.30473158	11.75447	11.65582883	12.07045642	11.47488891	12.89746734
CR_06540W_A	8.923822661	8.903881846	9.138698444	9.6794801	9.745954377	8.8475794	8.230420795	8.860052345	8.631783358	10.32380538
C7_00040C_A	9.121533517	8.611024797	8.756000263	8.153129759	9.507133914	10.06339508	10.22198983	8.078595603	9.452584453	9.13442632
C7_00030W_A	9.743712427	10.31439442	10.45772287	11.28963469	11.14614435	10.50050996	10.81431542	10.82363261	10.60733031	11.40230151
C7_00020C_A	12.04780555	12.33632059	12.31089675	13.32028346	13.40709069	12.78613347	13.22068062	13.14003089	13.17336483	13.69906631
C7_00010C_A	10.82283635	10.71338651	10.85486838	10.23521646	10.28115729	11.29958963	11.22239242	9.960484681	10.4895135	10.06698611
C7_04360C_A	5.772589504	5.415037499	7.754887502	8.317412614	9.784634846	6.705056346	6.890770931	7.960001932	8.710806434	9.50779464
C7_04340C_A	4.604862058	4.824428435	5.101538026	6.291554446	6.094517599	5.273018495	6.06608919	6.169925001	5.584962501	6.222392421
C7_04330C_A	9.48247186	9.499845887	9.677719642	10.64325494	10.64265344	9.822305263	9.997179481	10.71224038	9.395891106	11.1738853
CR_06530W_A	10.62692579	10.14082977	11.25935096	12.12670447	10.96000193	10.60825482	10.14762893	12.29481218	10.29308841	11.46250227
C7_04320W_A	5.014950341	5.156504486	6.50779464	7.961931959	7.276124405	5.448460501	6.254241287	7.018663845	6.403722186	8.399455958
C7_04310C_A	9.169925001	9.981567282	9.118075888	10.26717683	9.814849459	9.588714636	10.64295422	9.402301511	10.019590729999999	10.62570884
C7_04300W_A	12.82144183	12.74427324	12.55394922	12.71374449	12.63231366	13.3586512	12.92326558	12.20304206	12.49693698	12.77031976
C7_04290W_A	8.730187062	8.905888376	8.584962501	9.390168956	9.713100067	9.395177077	9.815383296	9.549463819	9.677719642	9.607330314
CR_06520C_A	9.492520856	9.182394353	9.810036014	9.816450378	9.618997202	9.298444486	8.902877533	9.79224803	8.86727874	9.442943496
C7_04280C_A	9.725650281	10.65761619	10.06114614	10.92407019	11.31420558	10.6998616	11.38873487	10.76708093	11.19844504	11.28443856
C7_04270C_A	10.05799172	10.68065255	10.3553511	11.21634169	12.19752388	10.74567432	10.95686012	11.01052811	10.98441846	12.56740157
C7_04260W_A	11.37105058	11.57805814	11.69276078	11.98429977	11.73442738	11.90789212	12.03697489	11.7874945	11.56510208	11.73499181
C7_04250W_A	6.803054785	6.992466327	7.351675438	8.909893084	7.087462841	7.351675438	7.794415866	8.423466121	7.324930583	7.363404731
C7_04240C_A	10.99364606	11.57301595	10.79007693	10.95177039	11.39088547	11.66459543	11.83749653	10.64144969	11.22158712	11.38298421
CR_06510W_A	6.080373417	5.94641896	8.297680549	8.945443836	9.01402047	7.06608919	9.872931337	8.993410191	8.630570499	8.831835027
C7_04230W_A	12.40850666	12.30862345	9.807354922	10.41538968	10.39624799	12.5992155	12.30121037	10.75098606	10.16658156	10.82150827
C7_04220W_A	1.874469118	2.415037499	2.736965594	3.459431619	1.415037499	1.584962501	2	3.115477217	1.584962501	1.222392421
C7_04210C_A	12.32427432	12.44587703	10.75600026	11.49702017	10.88595053	13.05528244	13.16658156	11.58214198	11.92888844	10.2522712
C7_04200C_A	11.4520696	10.53332973	11.38100211	11.33985	10.85044732	11.88366154	11.00304935	11.27496047	10.48616462	10.90312868
C7_04190C_A	11.60763855	10.17990909	10.90287753	10.79901173	9.286172683	11.87010781	10.31250484	10.4069136	8.942514505	9.407975835
C7_04180W_A	8.191470532	8.326429487	9.246344743	10.31514956	9.122396631	8.806281089	8.598672881	9.66651991	9.057991723	9.251876859
C7_04170W_A	7.26366044	7.462161411	7.64625868	8.613482541	7.564784619	7.559695742	7.406559346	8.013089999	7.437405312	7.607330314
C7_04160W_A	6.564784619	7.14974712	7.743712426	9.55586727	8.027905997	7.693486957	7.725650281	8.30833903	7.64625868	8.849665727
C7_04150W_A	9.151439431	8.836050355	9.419257966	11.07101536	10.82998694	9.65224746	9.345774837	10.19967234	8.900866808	11.37522048
CR_06500C_A	6.63420602	6.475733431	8.125843933	8.105035471	9.324930583	7.975370334	10.22761594	8.26052755	9.038918989	9.018663844
C7_04140C_A	10.55010544	9.820178962	9.073248982	10.61716132	9.874469118	11.15882004	10.00234623	10.49385545	9.273018494	11.08480839
C7_04130C_A	13.25488099	12.73209675	12.69769159	11.9597605	11.55921774	13.68766728	12.96674576	12.80009099	12.85564717	11.10547206
C7_04120W_A	7.866248611	8.571120575	8.211077108	9.124982879	10.41996018	8.299208018	8.375039431	9.22881869	8.59370235	10.84339767
C7_04110W_A	9.037089319	9.447772028	9.875493396	10.66799854	10.96289601	9.839728691	10.12971233	10.2624864	10.41080465	11.28982678
C7_04100C_A	8.922832139	9.245552706	9.579315938	9.701017605	10.05211516	9.675369018	9.656424863	9.92530717	9.594324604	10.21026547
C7_04090C_A	9.639039173	9.842874103	11.73245011	11.1803236	12.31920168	10.41538968	10.34059194	11.55154806	11.47978026	12.29796707
C7_04080C_A	0.736965594	0.736965594	1.736965594	4.2730184939999996	1	1.222392421	1.584962501	2.584962501	0.736965594	1.736965594
CR_06490C_A	14.07675994	13.3134027	16.18369999	15.61339621	15.42951572	13.88706192	13.61217739	16.17345593	15.29908874	14.8994356
C7_04070C_A	1	1	2.222392421	4.662965013	1.584962501	0.415037499	2	2.584962501	1.874469118	2.222392421
C7_04060W_A	6.464886049	5.798741792	8.51438531	10.02005395	8.174925683	6.584962501	6.497186541	8.856944204	7.386581053	9.599292995
C7_04050W_A	10.21431912	10.13099949	10.72990393	11.51586407	11.65776504	10.83552411	10.45977312	11.60717617	10.65672279	12.03548645
C7_04040C_A	11.20681088	11.5276399	11.1659538	12.01970655	12.00667672	11.95140615	11.7148179	12.36294834	11.66844183	12.31778944
C7_04030C_A	11.36959735	11.47336753	11.59634508	12.66029308	12.20171553	11.77162702	11.35663537	12.24822409	11.29289676	12.71696232
C7_04020C_A	11.96602471	12.23401904	12.47733666	13.37164053	13.26829831	12.48624844	12.83209885	13.44617867	12.75836204	13.76490614
C7_04010W_A	10.79333236	10.88085896	11.35993254	12.16354486	12.32942263	11.50779464	11.64190122	11.97297979	11.6110248	12.37820453
CR_06480C_A	9.06698611	7.007494537	9.062495926	9.01309	7.772589504	8.625708843	7.125843933	8.685332826	7.132713922	8.15143943
C7_04000W_A	9.796039609	10.29193809	10.29308841	10.82548885	11.58840233	10.4429435	10.73583805	10.75098606	10.54753723	11.84077792
C7_03990C_A	10.46216141	9.986790143	10.25345358	10.99764995	10.71881825	10.99152185	10.29997115	11.13528176	9.987264012	11.06272077
C7_03980W_A	9.114609952	9.678893519	9.148900219	9.485829309	9.562242424	9.667111542	9.586839788	9.47910658	9.156504486	9.949340382
C7_03970C_A	9.198035708	9.400167873	9.402301511	10.2632692	10.60331725	9.64084744	10.15228484	9.936147143	9.876005262	11.15502901
C7_03960C_A	11.11677714	11.24118871	11.38334429	11.68533283	12.17128106	11.94043596	11.81297947	11.87817867	11.76348904	12.08790478
C7_03940C_A	10.5041569	10.35057091	10.97465358	10.59245704	11.61010206	11.12455216	11.05437821	10.24713634	11.36941559	11.33557645
C7_03930C_A	12.12853142	11.29538631	10.48482289	12.62220438	11.71094989	12.28279886	12.13260683	12.35993254	11.40850666	12.2095549
C7_03920C_A	14.36285705	14.32389918	13.20996098	11.09803208	11.60161605	14.60026139	14.32321899	11.69072554	13.60563384	9.449836462
CR_06470W_A	9.830779268	10.94934038	10.02283014	10.53170635	10.90714104	10.18280815	10.74371243	10.19639721	10.97321902	11.40159065
C7_03910W_A	8.479780264	7.300733873	8.347252251	9.899356923	9.240791332	8.645057935	8.617161323	9.249508549	8.265224337	9.761551232
C7_03900W_A	1.415037499	1.222392421	2.662965013	4.392317423	2.807354922	1.736965594	1.584962501	3.273018494	3.169925001	3.938599455
C7_03890C_A	11.92827161	11.51881705	12.04507705	12.55394922	12.35259523	12.28540222	12.28742381	12.34660607	11.80143892	12.72422961
C7_03880C_A	9.15903036	7.515699838	9.232021122	9.737529037	9.362674437	9.165744485	8.024216237	9.404431999	8.21916852	9.552669098
C7_03870W_A	10.35020255	10.16658156	11.15545073	11.38298421	10.31741261	10.61562964	10.72508218	11.61716132	10.35130736	10.37177664
C7_03860W_A	10.7293375	11.9870271	9.509775004	11.3376219	12.91083008	11.60408986	13.57959093	10.82892983	12.37005164	13.73241478
C7_03850W_A	10.85096815	9.038004444	9.957585762	9.596810938	8.096275911	11.08059549	8.862120725	9.071462363	8.176588732	8.21916852
C7_03840W_A	10.48549392	10.29576893	10.48011699	10.29462075	10.72990393	10.86108691	10.22158712	10.62844554	10.66088727	10.57459353
C7_03830C_A	9.414332886	9.697546805	9.391601623	8.969626351	9.390168956	9.920352855	9.688250309	9.078595604	9.744833837	8.531381461
CR_06460W_A	3.969626351	4.564784619	6.156504486	8.985841937	6.163230349	4.584962501	5.95419631	7.159871337	6.459431619	7.92283214
C7_03820C_A	7.309855263	7.212699025	7.05166212	7.878561872	8.347252251	7.483815777	7.700439718	7.372139541	7.914883386	8.156504486
C7_03810W_A	11.41538968	11.62281446	11.68050604	12.06283317	12.94495603	12.0726909	12.22370008	11.92196487	12.27078198	12.94501701
C7_03800W_A	9.393032868	8.64625868	9.649256178	9.958552715	10.87139191	9.808427957	9.430452552	9.603008091	9.77478706	10.99764995
C7_03790W_A	11.86573327	10.93344478	11.30073387	11.28694274	10.60547952	12.0906638	11.30340024	11.59292416	11.03089699	10.18817671
C7_03780C_A	8.117210185	8.934673752	7.888743249	9.631177056	9.827607346	8.960967268	9.760442746	9.247136345	8.94641896	10.00468865
C1_13980C_A	7.944468053	8.402301511	8.236811481	9.57427815	8.601151739	8.407975836	8.122396632	9.168254248	7.776981273	9.147204925
C1_13990W_A	8.265224337	8.794415866	8.315904307	8.986790143	9.060695932	8.739218046	8.93565618	9.159871337	8.36486421	9.36486421
C1_14000C_A	10.18073799	10.94617524	10.93859946	12.33604158	11.45309912	10.0785956	10.69145274	11.80829387	9.972501201	12.02016973
C1_14010W_A	1	0.736965594	1.736965594	3.222392421	0.415037499	0.736965594	1	2.222392421	0.736965594	1.874469118
C1_14020W_A	1.736965594	2.415037499	3.321928095	5.727920455	2.222392421	2.584962501	2.736965594	4.68182404	2.807354922	3.273018494
CR_06450W_A	9.152284842	7.886712714	8.667702932	9.724513853	8.962896005	8.906890596	7.768184325	9.071462363	7.431845787	9.488509653
C1_14030W_A	8.125843933	9.312126628	9.536571017	11.55650605	11.30701102	8.702749879	10.15650449	10.95104182	10.27961058	12.0202855
C1_14040W_A	9.531381461	10.65880653	10.58840233	10.72280753	10.34614433	9.744833837	10.19311463	10.38010026	10.59960295	10.34651373
C1_14050C_A	9.354616714	9.916874684	10.31816618	11.290210890000001	10.76348904	9.52160044	10.16323035	10.68941565	10.15818889	10.48347992
C1_14060W_A	10.63360074	11.33278251	12.12928302	12.8591465	14.84217026	12.036746	13.51479623	12.88181499	13.84320136	14.26527318
C1_14080W_A	12.04962169	11.08237084	11.45738088	11.84090902	9.881623837	11.89393349	10.36084708	11.18198044	9.927777962	10.50481899
C1_14090W_A	12.06305796	11.41080465	13.54186294	14.09663281	13.57884439	12.14040376	12.15492357	14.24121355	13.11249381	13.43645129
C1_14100W_A	10.23561538	10.48683502	10.56700537	11.24476023	11.56335519	10.30833903	10.73103612	11.35167544	10.6891244	12.07391839
C1_14110C_A	15.96476953	15.92931235	15.12370381	13.81464922	13.53746109	15.98248116	15.66060877	13.95552883	15.0236533	12.1788723
C1_14120C_A	9.470319935	9.869336793	7.79007693	6.309855263	3.169925001	10.11721019	9.453270634	7.377933504	5.169925001	3.115477217
C1_14130W_A	7.9522559	7.770388595	7.562242424	7.969626351	5.807354922	7.533978572	6.235216462	7.333900736	6.14974712	6.705056346
C1_14140C_A	10.60238957	10.46079716	10.82840098	11.28057747	11.00258064	10.64475759	10.31929578	10.38478375	10.15101654	11.215533
C1_14150C_A	10.67242534	9.898349454	10.03250496	10.26405157	9.983468692	10.46964182	10.215533	10.38909352	9.705056346	10.12066989
C1_14160W_A	10.42346612	9.533329732	9.616548844	10.08259261	8.042571384	10.51537132	9.495188809	9.918366356	8.839203788	7.986790143
C1_14170W_A	11.26052755	11.27029533	11.65582883	12.50316319	12.27039267	11.52388862	11.97333862	12.34632904	11.99270235	12.66918035
C1_14180W_A	5.95419631	7.420662048	6.108524457	7.813781191	7.360481335	6.798741791	9.085693748	7.080373416	6.459431619	7.932706887
C1_14190C_A	5.841302254	9.161551821	6.815916936	6.807354922	7.21916852	6.486499862	8.372139541	6.87036472	8.396604781	7.718818248
C1_14200W_A	9.8475794	10.57868717	9.934182287	10.4814631	10.43705847	10.0785956	10.41714928	10.48683502	10.04484944	10.78599729
C1_14210C_A	11.11569395	12.28144712	11.50548077	11.91612827	12.92109709	11.47505785	12.22309669	11.91600383	11.85044732	12.78912605
CR_06440C_A	9.545608062	9.128424014	10.9846558	10.62479546	10.99859043	9.485158444	9.688833098	10.19680701	10.81271213	11.17221913
C1_14220C_A	11.73992122	10.77971936	8.164906927	7.225609134	6.202940059	11.79021272	11.01285729	7.033423002	9.240791332	6.667702932
C1_14230C_A	10.18528843	10.15143943	11.04302728	11.56176526	11.34577484	10.39481993	10.35571815	10.88772834	10.90889295	11.60254423
C1_14240W_A	11.88467932	11.94141447	12.36723272	12.29720288	12.10721708	12.0406322	11.68431031	12.21036695	11.83697082	12.17534162
C1_14250C_A	9.75544399	10.63148024	10.27806221	10.90061527	10.4412151	10.38478375	10.63934071	10.15692577	10.16197164	10.5491429
C1_14260C_A	12.80856203	12.48541005	12.29968502	12.16543046	11.46964182	12.8465351	12.32642949	12.20059214	11.94812384	11.03365242
C1_14270W_A	8.444324726	8.626925794	8.511752654	9.489178962	8.83394423	8.599912842	8.5300811499999991	9.56414949	8.567322341	9.200489967
C1_14280C_A	13.63166969	13.49959678	12.39169112	11.54496443	11.20558964	13.50457074	12.9171234	11.68868742	12.30549179	11.06227105
C1_14290C_A	12.86521775	13.16767948	12.19033913	11.79671563	11.31628153	12.91662592	12.54174197	11.45155457	11.87023627	10.79306135
C1_14300C_A	9.452584453	10.70072869	9.833417219	11.05979509	11.2397974	10.2734071	11.73018706	10.2135093	10.99906044	11.47421294
C1_14310W_A	10.50878516	10.76016549	10.857981	10.97847214	11.07257926	10.72706956	11.36977908	10.85824008	11.09231669	10.88620463
C1_14320C_A	11.11980574	11.39624799	10.37612539	10.56890615	10.19105921	10.60331725	12.51084657	10.46930264	11.86044039	8.934673752
C1_14330W_A	9.271463028	9.258958551	9.295386307	9.966265103	7.849665727	9.408683559	9.403012024	9.515699838	8.257387843	8.031586343
C1_14340C_A	10.85096815	11.20171553	11.41045135	10.76459519	11.19373068	10.70735913	10.72309206	10.33501809	10.62996369	11.75836204
CR_06430W_A	7.333900736	7.592457037	7.894817763	8.831835027	8.772589504	7.196397213	7.136136688	8.733580309	7.612254193	9.388017285
C1_14350W_A	9.763765653	10.6153231	10.03983296	10.4807902	10.68153126	9.924317667	10.60733031	10.29001885	10.66029308	11.22098285
C1_14360C_A	9.34946554	10.64385619	10.52486815	9.949340382	11.16720904	10.10547206	10.73273275	9.579944426	12.16144685	10.54978467
C1_14370W_A	2.584962501	3.736965594	3.169925001	3.700439718	3.544320517	3.115477217	2.502500341	3.321928095	2.938599455	3.415037499
C1_14380C_A	9.489178962	8.764871591	10.45464202	10.61071729	9.412922627	9.374315005	8.636624621	10.07280253	8.768184325	9.689415653
C1_14390W_A	10.67006607	10.13955135	10.18611424	10.69551831	9.548821908	10.77835096	10.07503339	10.94397991	9.956618159	9.891783703
C1_14410W_A	10.9220888	10.6835795	10.42801115	11.17907972	9.885696373	11.00187729	10.78708632	11.20965643	10.53527538	10.00281502
C1_14400C_A	8.969626351	9.192292814	10.21067134	11.15101654	9.367778747	9.21916852	8.566054038	10.4807902	8.568589531	9.981567282
C1_14420W_A	11.3062516	11.49835061	10.92654309	13.06944977	11.03227536	11.43201985	11.43740531	13.27568804	10.95613411	12.63549141
CR_06420W_A	9.958552715	9.898853277	11.05708919	10.6329952	11.41151099	9.819114635	9.686500527	10.56953919	10.66148122	11.19537221
C1_14430C_A	8.793332355	9.637228638	9.009362103	9.539158811	9.057991723	9.041659152	9.722807531	9.144658243	8.987737726	9.28771238
C1_14440C_A	11.87920032	12.39794197	11.95673915	12.84777512	12.1803236	12.06035818	12.56168572	12.29356744	12.13196411	12.45635442
C1_14450C_A	11.0832577	11.48028532	11.30549179	12.27961058	10.46250227	11.04894091	11.06069593	11.70707148	10.38154295	10.69145274
C1_14460W_A	12.71995917	12.92190291	12.98998574	13.87706041	13.23027067	12.73788108	12.87485331	13.98732324	12.88397967	13.70854507
C1_14470W_A	10.65910396	11.21411671	11.17201073	11.70448007	10.9539539	11.00515667	11.40159065	11.47319838	11.04553216	11.00468865
C1_14480W_A	8.691161904	9.090994532	8.949340382	9.544320516	8.856944204	8.968666793	9.33315535	9.391601623	8.94349161	8.960967268
C1_14490C_A	8.225609134	8.5533093	8.83394423	10.24277715	8.939579214	8.372139541	8.315904307	9.876516947	7.662965013	10.05844278
C1_14500C_A	11.98287477	12.38595225	12.16888101	12.42696357	12.00105627	12.02202097	12.20620039	12.375311	11.90776697	12.17658873
CR_06380C_A	7.087462841	7.196397213	8.076815597	8.139551352	7.763765653	6.798741791	6.662965012	8.026062297	7.569855608	8.178249866
C1_14520W_A	11.63617144	11.79482197	11.88658571	11.54544718	10.63964218	12.00433753	11.71008892	11.25601207	11.12131766	10.39660478
